Date,pm10ltp,pmfine
21-Sep-2016 00:00,4.8,4.5
21-Sep-2016 01:00,4.5,4.2
21-Sep-2016 02:00,4.4,4.2
21-Sep-2016 03:00,4.6,4.3
21-Sep-2016 04:00,6.2,4.9
21-Sep-2016 05:00,7,5.2
21-Sep-2016 06:00,14.6,6.6
21-Sep-2016 07:00,20.6,7.5
21-Sep-2016 08:00,14.2,6
21-Sep-2016 09:00,13.3,5.8
21-Sep-2016 10:00,5.8,4.1
21-Sep-2016 11:00,5.8,4.2
21-Sep-2016 12:00,8,4.5
21-Sep-2016 13:00,7.9,4
21-Sep-2016 14:00,8.5,4.4
21-Sep-2016 15:00,11.3,5.1
21-Sep-2016 16:00,7.5,5.2
21-Sep-2016 17:00,7.6,5.7
21-Sep-2016 18:00,7.1,5.1
21-Sep-2016 19:00,5.6,4.6
21-Sep-2016 20:00,6,5
21-Sep-2016 21:00,5.9,4.9
21-Sep-2016 22:00,6.2,5.2
21-Sep-2016 23:00,6.3,5.3
22-Sep-2016 00:00,4.8,4
22-Sep-2016 01:00,4,3.5
22-Sep-2016 02:00,4,3.1
22-Sep-2016 03:00,3.9,3.3
22-Sep-2016 04:00,5.9,4.4
22-Sep-2016 05:00,7,4.9
22-Sep-2016 06:00,10.3,5.3
22-Sep-2016 07:00,12.2,4.8
22-Sep-2016 08:00,8.7,3.9
22-Sep-2016 09:00,9.7,3.7
22-Sep-2016 10:00,16.4,3.4
22-Sep-2016 11:00,7.9,2.5
22-Sep-2016 12:00,5.3,2
22-Sep-2016 13:00,3,1.6
22-Sep-2016 14:00,9.3,2.6
22-Sep-2016 15:00,6.7,2
22-Sep-2016 16:00,7.6,3.8
22-Sep-2016 17:00,8.1,4.4
22-Sep-2016 18:00,5.8,3.6
22-Sep-2016 19:00,3.5,2.2
22-Sep-2016 20:00,3.2,2
22-Sep-2016 21:00,3.1,1.9
22-Sep-2016 22:00,4.4,2.3
22-Sep-2016 23:00,5,2.8
23-Sep-2016 00:00,4.3,3
23-Sep-2016 01:00,1.8,1.3
23-Sep-2016 02:00,1.5,1
23-Sep-2016 03:00,1.8,1.2
23-Sep-2016 04:00,4.2,2.4
23-Sep-2016 05:00,9.6,5
23-Sep-2016 06:00,7,4.1
23-Sep-2016 07:00,4.7,3.4
23-Sep-2016 08:00,9.3,4.7
23-Sep-2016 09:00,8.6,4.4
23-Sep-2016 10:00,4.2,2.4
23-Sep-2016 11:00,4.6,2.4
23-Sep-2016 12:00,5.7,2.7
23-Sep-2016 13:00,7.6,3.5
23-Sep-2016 14:00,9.2,4
23-Sep-2016 15:00,5.5,2.9
23-Sep-2016 16:00,4.6,2.7
23-Sep-2016 17:00,5.1,2.9
23-Sep-2016 18:00,4.2,2.5
23-Sep-2016 19:00,3.8,2.4
23-Sep-2016 20:00,5.1,2.6
23-Sep-2016 21:00,6.2,3.1
23-Sep-2016 22:00,6,3.1
23-Sep-2016 23:00,8.1,4
24-Sep-2016 00:00,7.6,4.1
24-Sep-2016 01:00,5.3,3.4
24-Sep-2016 02:00,4.9,3.4
24-Sep-2016 03:00,5,3.5
24-Sep-2016 04:00,6.2,4.4
24-Sep-2016 05:00,6.8,4.8
24-Sep-2016 06:00,6.1,4.4
24-Sep-2016 07:00,6.1,4.7
24-Sep-2016 08:00,5.6,4.2
24-Sep-2016 09:00,8.6,5
24-Sep-2016 10:00,10,5
24-Sep-2016 11:00,10.1,5
24-Sep-2016 12:00,6.8,3.9
24-Sep-2016 13:00,7.1,4.4
24-Sep-2016 14:00,5.8,3.7
24-Sep-2016 15:00,4.7,3.2
24-Sep-2016 16:00,4.4,2.9
24-Sep-2016 17:00,5.5,4.3
24-Sep-2016 18:00,5.7,4.2
24-Sep-2016 19:00,6.8,5
24-Sep-2016 20:00,8.4,5.9
24-Sep-2016 21:00,6.7,5
24-Sep-2016 22:00,8.9,7.1
24-Sep-2016 23:00,5,4.1
25-Sep-2016 00:00,5.5,4.5
25-Sep-2016 01:00,5.3,4.5
25-Sep-2016 02:00,3.5,3.1
25-Sep-2016 03:00,3.6,3.2
25-Sep-2016 04:00,3.8,3.3
25-Sep-2016 05:00,3.8,3.4
25-Sep-2016 06:00,5.6,4.8
25-Sep-2016 07:00,5,4.2
25-Sep-2016 08:00,4.7,4
25-Sep-2016 09:00,5.5,4.8
25-Sep-2016 10:00,5.2,4.7
25-Sep-2016 11:00,4.4,3.9
25-Sep-2016 12:00,3.8,3.3
25-Sep-2016 13:00,3.9,3.4
25-Sep-2016 14:00,3.8,3
25-Sep-2016 15:00,4.1,3.2
25-Sep-2016 16:00,4.6,3.3
25-Sep-2016 17:00,5,4.1
25-Sep-2016 18:00,9,6.4
25-Sep-2016 19:00,12.7,9.5
25-Sep-2016 20:00,14.6,10.5
25-Sep-2016 21:00,16.4,10.9
25-Sep-2016 22:00,15.8,11.9
25-Sep-2016 23:00,15.2,11.7
26-Sep-2016 00:00,12.1,9.7
26-Sep-2016 01:00,7.7,6.1
26-Sep-2016 02:00,4.8,4
26-Sep-2016 03:00,5.3,3.8
26-Sep-2016 04:00,5.1,3.6
26-Sep-2016 05:00,6.1,4.1
26-Sep-2016 06:00,11.5,5.2
26-Sep-2016 07:00,8.2,4.7
26-Sep-2016 08:00,7.7,4.8
26-Sep-2016 09:00,7.3,4.7
26-Sep-2016 10:00,6.7,4.3
26-Sep-2016 11:00,6.4,4.2
26-Sep-2016 12:00,5.7,3.5
26-Sep-2016 13:00,5.6,3.6
26-Sep-2016 14:00,6.2,3.1
26-Sep-2016 15:00,6.6,3
26-Sep-2016 16:00,5.3,2.3
26-Sep-2016 17:00,7.4,2.9
26-Sep-2016 18:00,12.5,5.5
26-Sep-2016 19:00,21.4,9.5
26-Sep-2016 20:00,15.8,9
26-Sep-2016 21:00,25,11.8
26-Sep-2016 22:00,18.7,10.9
26-Sep-2016 23:00,14.9,9.3
27-Sep-2016 00:00,9.2,6.3
27-Sep-2016 01:00,7.4,4.3
27-Sep-2016 02:00,7.5,4.6
27-Sep-2016 03:00,5.3,3.5
27-Sep-2016 04:00,7.5,4
27-Sep-2016 05:00,9.1,4.1
27-Sep-2016 06:00,11.3,4.8
27-Sep-2016 07:00,12.3,4.8
27-Sep-2016 08:00,8.5,4.3
27-Sep-2016 09:00,9.3,4.2
27-Sep-2016 10:00,7.5,3.6
27-Sep-2016 11:00,8.8,3.2
27-Sep-2016 12:00,8.9,3.2
27-Sep-2016 13:00,8.2,3
27-Sep-2016 14:00,6.1,2.5
27-Sep-2016 15:00,5.1,2.2
27-Sep-2016 16:00,5.2,2.3
27-Sep-2016 17:00,5.8,2.2
27-Sep-2016 18:00,14.1,5
27-Sep-2016 19:00,26.1,7.4
27-Sep-2016 20:00,37.7,11.4
27-Sep-2016 21:00,23.1,9.1
27-Sep-2016 22:00,23.9,9.9
27-Sep-2016 23:00,16.6,8.1
28-Sep-2016 00:00,12.8,7
28-Sep-2016 01:00,6.9,3.8
28-Sep-2016 02:00,6.3,3.6
28-Sep-2016 03:00,6.3,3.5
28-Sep-2016 04:00,6.4,3.5
28-Sep-2016 05:00,8.4,4.1
28-Sep-2016 06:00,20.9,5.5
28-Sep-2016 07:00,14.5,4.7
28-Sep-2016 08:00,10.7,4.1
28-Sep-2016 09:00,9.8,3.6
28-Sep-2016 10:00,8.2,3.7
28-Sep-2016 11:00,8.9,2.8
28-Sep-2016 12:00,8.5,2.4
28-Sep-2016 13:00,8.6,2.6
28-Sep-2016 14:00,12.3,2.9
28-Sep-2016 15:00,11.9,2.9
28-Sep-2016 16:00,7.7,2.3
28-Sep-2016 17:00,12.8,3.2
28-Sep-2016 18:00,19.4,4.8
28-Sep-2016 19:00,25.9,7
28-Sep-2016 20:00,21,7.2
28-Sep-2016 21:00,18.7,7.1
28-Sep-2016 22:00,15.1,6.2
28-Sep-2016 23:00,13.6,5.5
29-Sep-2016 00:00,15.6,7.8
29-Sep-2016 01:00,11.9,5.4
29-Sep-2016 02:00,10.6,4.6
29-Sep-2016 03:00,11.2,4.8
29-Sep-2016 04:00,14,6
29-Sep-2016 05:00,12.8,6.4
29-Sep-2016 06:00,8.9,5
29-Sep-2016 07:00,5.9,3
29-Sep-2016 08:00,5.5,2.7
29-Sep-2016 09:00,6.4,3.4
29-Sep-2016 10:00,5.6,4.1
29-Sep-2016 11:00,4.5,3.6
29-Sep-2016 12:00,3,2.5
29-Sep-2016 13:00,,
29-Sep-2016 14:00,,
29-Sep-2016 15:00,4.3,2.5
29-Sep-2016 16:00,5.7,3
29-Sep-2016 17:00,8.1,4.9
29-Sep-2016 18:00,12.7,7.1
29-Sep-2016 19:00,2.7,1.9
29-Sep-2016 20:00,3.1,1.9
29-Sep-2016 21:00,2.7,1.9
29-Sep-2016 22:00,2.5,1.9
29-Sep-2016 23:00,1.6,1.2
30-Sep-2016 00:00,3.7,3.1
30-Sep-2016 01:00,3.4,2.8
30-Sep-2016 02:00,2.3,1.9
30-Sep-2016 03:00,3.1,2.5
30-Sep-2016 04:00,3.4,2.8
30-Sep-2016 05:00,4.3,3.6
30-Sep-2016 06:00,5.9,4.5
30-Sep-2016 07:00,9.1,6.4
30-Sep-2016 08:00,6.4,4.9
30-Sep-2016 09:00,6.1,3.7
30-Sep-2016 10:00,4.8,2.9
30-Sep-2016 11:00,5.6,3.7
30-Sep-2016 12:00,4.8,3.6
30-Sep-2016 13:00,1.8,1.3
30-Sep-2016 14:00,1.6,1
30-Sep-2016 15:00,2.3,1.3
30-Sep-2016 16:00,2.3,1.5
30-Sep-2016 17:00,2.7,1.8
30-Sep-2016 18:00,4.9,3.2
30-Sep-2016 19:00,4.7,3
30-Sep-2016 20:00,13,7.3
30-Sep-2016 21:00,7,4.3
30-Sep-2016 22:00,2.9,1.8
30-Sep-2016 23:00,2.6,1.3
