timestamp,temperature[degC],humidity[%],no2[ppb],o3[ppb],no2_we[V],no2_aux[V],o3[V],latitude[deg],longitude[deg],altitude[m]
08/03/2016 08:57:33,---,---,151.11,90.21,0.232128,0.234255,-0.827335,---,---,---
08/03/2016 08:57:37,22.93,65.1,---,---,---,---,---,---,---,---
08/03/2016 08:57:38,---,---,149.81,88.24,0.231872,0.234211,-0.827326,---,---,---
08/03/2016 08:57:42,22.93,65.08,---,---,---,---,---,---,---,---
08/03/2016 08:57:43,---,---,148.18,87.4,0.231596,0.2342,-0.827323,---,---,---
08/03/2016 08:57:47,22.93,65.06,---,---,---,---,---,---,---,---
08/03/2016 08:57:48,---,---,146.28,84.99,0.231299,0.234211,-0.827312,---,---,---
08/03/2016 08:57:52,22.93,65.05,---,---,---,---,---,---,---,---
08/03/2016 08:57:53,---,---,144.81,83.54,0.231072,0.234221,-0.827305,---,---,---
08/03/2016 08:57:57,22.94,---,---,---,---,---,---,---,---,---
08/03/2016 08:57:58,---,65.04,143.86,81.88,0.230925,0.23423,-0.827297,---,---,---
08/03/2016 08:58:02,22.94,65.03,---,---,---,---,---,---,---,---
08/03/2016 08:58:03,---,---,142.33,78.98,0.230661,0.234214,-0.827284,---,---,---
08/03/2016 08:58:07,22.94,65.02,---,---,---,---,---,---,---,---
08/03/2016 08:58:08,---,---,140.46,76.34,0.230366,0.234222,-0.827272,---,---,---
08/03/2016 08:58:12,22.94,65.02,---,---,---,---,---,---,---,---
08/03/2016 08:58:13,---,---,138.63,74.99,0.230083,0.234235,-0.827266,---,---,---
08/03/2016 08:58:17,22.95,65.02,---,---,---,---,---,---,---,---
08/03/2016 08:58:18,---,---,137.2,70.95,0.229847,0.23423,-0.827248,---,---,---
08/03/2016 08:58:22,22.95,65.03,---,---,---,---,---,---,---,---
08/03/2016 08:58:23,---,---,135.98,69.34,0.229617,0.234198,-0.827241,---,---,---
08/03/2016 08:58:27,22.95,65.05,---,---,---,---,---,---,---,---
08/03/2016 08:58:28,---,---,134.45,66.71,0.22935,0.234179,-0.827229,---,---,---
08/03/2016 08:58:32,22.95,65.07,---,---,---,---,---,---,---,---
08/03/2016 08:58:33,---,---,132.19,64.94,0.228997,0.234191,-0.82722,---,---,---
08/03/2016 08:58:37,22.95,65.09,---,---,---,---,---,---,---,---
08/03/2016 08:58:38,---,---,129.94,63.38,0.228634,0.234192,-0.827213,---,---,---
08/03/2016 08:58:42,22.96,65.11,---,---,---,---,---,---,---,---
08/03/2016 08:58:43,---,---,127.79,63.08,0.228281,0.234187,-0.827212,---,---,---
08/03/2016 08:58:47,22.96,65.12,---,---,---,---,---,---,---,---
08/03/2016 08:58:48,---,---,125.39,60.73,0.227875,0.23417,-0.827201,---,---,---
08/03/2016 08:58:52,22.96,65.13,---,---,---,---,---,---,---,---
08/03/2016 08:58:53,---,---,122.2,59.43,0.227379,0.234188,-0.827195,---,---,---
08/03/2016 08:58:57,22.96,65.15,---,---,---,---,---,---,---,---
08/03/2016 08:58:58,---,---,119.12,58.09,0.226894,0.2342,-0.827189,---,---,---
08/03/2016 08:59:02,22.97,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:03,---,65.16,115.26,56.63,0.226315,0.234244,-0.827183,---,---,---
08/03/2016 08:59:07,22.97,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:08,---,65.17,111.52,55.08,0.225707,0.23424,-0.827176,---,---,---
08/03/2016 08:59:12,22.97,65.19,---,---,---,---,---,---,---,---
08/03/2016 08:59:13,---,---,108.38,53.41,0.225205,0.234244,-0.827168,---,---,---
08/03/2016 08:59:17,22.97,65.2,---,---,---,---,---,---,---,---
08/03/2016 08:59:18,---,---,104.98,52.83,0.224661,0.234249,-0.827165,---,---,---
08/03/2016 08:59:22,22.97,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:23,---,65.22,102.02,51.01,0.224173,0.234238,-0.827157,---,---,---
08/03/2016 08:59:27,22.97,65.24,---,---,---,---,---,---,---,---
08/03/2016 08:59:28,---,---,98.75,51.51,0.223645,0.234238,-0.827159,---,---,---
08/03/2016 08:59:32,22.98,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:33,---,65.23,95.56,52.33,0.223133,0.234241,-0.827163,---,---,---
08/03/2016 08:59:37,22.98,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:38,---,65.22,92.54,53.16,0.222634,0.234228,-0.827167,---,---,---
08/03/2016 08:59:42,22.98,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:43,---,65.22,89.93,52.63,0.222203,0.23422,-0.827164,---,---,---
08/03/2016 08:59:47,22.98,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:48,---,65.21,87.48,51.61,0.221819,0.234231,-0.827159,---,---,---
08/03/2016 08:59:52,22.98,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:53,---,65.2,85.56,52.66,0.221498,0.234221,-0.827164,---,---,---
08/03/2016 08:59:57,22.98,---,---,---,---,---,---,---,---,---
08/03/2016 08:59:58,---,65.2,82.87,50.99,0.221088,0.234246,-0.827157,---,---,---
08/03/2016 09:00:02,22.99,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:03,---,65.2,80.26,51.06,0.220665,0.234245,-0.827157,---,---,---
08/03/2016 09:00:08,22.99,65.19,77.88,51.33,0.220276,0.23424,-0.827158,---,---,---
08/03/2016 09:00:12,22.99,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:13,---,65.18,75.19,52.54,0.219855,0.234253,-0.827163,---,---,---
08/03/2016 09:00:17,22.99,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:18,---,65.17,72.41,51.64,0.219412,0.23426,-0.827159,---,---,---
08/03/2016 09:00:22,22.99,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:23,---,65.17,69.65,50.13,0.218991,0.234284,-0.827152,---,---,---
08/03/2016 09:00:27,23,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:28,---,65.16,66.87,50.79,0.218535,0.234277,-0.827155,---,---,---
08/03/2016 09:00:32,23,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:33,---,65.16,64.6,50.26,0.218156,0.234265,-0.827153,---,---,---
08/03/2016 09:00:37,23,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:38,---,65.16,62.15,50.14,0.217761,0.234264,-0.827152,---,---,---
08/03/2016 09:00:42,23,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:43,---,65.17,59.87,49.34,0.217399,0.23427,-0.827149,---,---,---
08/03/2016 09:00:47,23,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:48,---,65.17,57.84,50.17,0.217064,0.234265,-0.827152,---,---,---
08/03/2016 09:00:52,23,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:53,---,65.17,56.09,49.92,0.216755,0.234238,-0.827151,---,---,---
08/03/2016 09:00:57,23.01,---,---,---,---,---,---,---,---,---
08/03/2016 09:00:58,---,65.17,53.76,51.17,0.216395,0.234254,-0.827157,---,---,---
08/03/2016 09:01:02,23.01,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:03,---,65.17,51.63,51.03,0.216065,0.234269,-0.827156,---,---,---
08/03/2016 09:01:07,23.01,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:08,---,65.18,50.1,51.95,0.215816,0.234266,-0.82716,---,---,---
08/03/2016 09:01:13,23.01,65.21,49.55,52.61,0.215724,0.234265,-0.827163,---,---,---
08/03/2016 09:01:17,23.01,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:18,---,65.27,48.99,51.23,0.21562,0.234252,-0.827157,---,---,---
08/03/2016 09:01:22,23.01,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:23,---,65.31,47.71,50.37,0.215393,0.234233,-0.827153,---,---,---
08/03/2016 09:01:27,23.02,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:28,---,65.34,46.11,50.78,0.215157,0.234256,-0.827155,---,---,---
08/03/2016 09:01:32,23.02,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:33,---,65.36,44.15,50.79,0.214823,0.234238,-0.827155,---,---,---
08/03/2016 09:01:37,23.02,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:38,---,65.4,43.21,50.19,0.214651,0.234218,-0.827152,---,---,---
08/03/2016 09:01:42,23.02,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:43,---,65.45,41.93,48.75,0.214438,0.234214,-0.827145,---,---,---
08/03/2016 09:01:47,23.02,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:48,---,65.5,40.26,48.82,0.214171,0.234217,-0.827146,---,---,---
08/03/2016 09:01:52,23.03,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:53,---,65.55,38.82,48.62,0.213922,0.2342,-0.827145,---,---,---
08/03/2016 09:01:57,23.03,---,---,---,---,---,---,---,---,---
08/03/2016 09:01:58,---,65.61,36.96,48.25,0.213621,0.234201,-0.827143,---,---,---
08/03/2016 09:02:02,23.03,---,---,---,---,---,---,---,---,---
08/03/2016 09:02:03,---,65.68,34.39,48.66,0.213191,0.234186,-0.827145,---,---,---
08/03/2016 09:02:07,23.03,---,---,---,---,---,---,---,---,---
08/03/2016 09:02:08,---,65.77,31.97,47.59,0.212817,0.234204,-0.82714,---,---,---
08/03/2016 09:02:12,23.04,---,---,---,---,---,---,---,---,---
08/03/2016 09:02:13,---,65.87,29.44,46.42,0.212397,0.234194,-0.827134,---,---,---
08/03/2016 09:02:18,23.04,65.97,26.57,46.1,0.211934,0.234193,-0.827133,---,---,---
08/03/2016 09:02:22,23.04,---,---,---,---,---,---,---,---,---
08/03/2016 09:02:23,---,66.07,22.3,45.85,0.211264,0.234213,-0.827132,---,---,---
08/03/2016 09:02:27,23.04,---,---,---,---,---,---,---,---,---
08/03/2016 09:02:28,---,66.16,18.45,46.41,0.210624,0.234194,-0.827134,---,---,---
08/03/2016 09:02:32,23.05,---,---,---,---,---,---,---,---,---
08/03/2016 09:02:33,---,66.28,12.28,46.51,0.209615,0.234182,-0.827134,---,---,---
08/03/2016 09:02:37,23.05,---,---,---,---,---,---,---,---,---
08/03/2016 09:02:39,---,66.44,---,---,---,---,---,---,---,---
